date,BTC,ETH,USDT,XRP,BNB,SOL,USDC,DOGE,TRX,ADA,STETH,WBTC,LEO,AVAX,LINK,SUI,XLM,SHIB,HBAR,WSTETH,USDS,TON,BCH,LTC,DOT,BGB,BSC-USD,USDE,WETH,XMR,WEETH,UNI,PEPE,OKB,CBBTC,DAI,APT,ONDO,GT,TKX,NEAR,ICP,CRO,ETC,MNT,AAVE,SUSDE,TAO,VET,KAS,RENDER,ATOM,LBTC,ENA,FTN,FDUSD,FIL,ALGO,POL,TIA,ARB,JLP,SOLVBTC,KCS,FET,XDC,MKR,OP,JUP,BNSOL,FLR,BONK,NEXO,QNT,RSETH,WLD,STX,EOS,SEI,PYUSD,DEXE,CRV,INJ,RETH,JASMY,XAUT,GRT
2024-10-17 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18 02:00:00,-0.004722106052239328,-0.0032851653424371685,0.00010029309980819079,-0.007763519337694924,-0.014401969176234708,-0.025868249977370694,0.00012475422136359882,0.026589389791013884,-0.004956498196420411,-0.02664075536613042,-0.0032657995078372304,-0.0060379629909171895,-0.0011489937368807102,-0.02781249465067903,-0.019257990397080205,-0.029430753353251293,-0.004724275277074197,-0.021172999294760242,-0.04572184763282405,-0.004266912056163141,-0.006399773330723946,-0.0113461939662719,0.010750212344835086,0.03906714955000701,-0.02994224167753834,-0.015409362108957048,0.0005024532295527795,-5.839258811257686e-06,-0.0021825433044825315,0.012906604063891658,-0.0028168096016321087,-0.031140033796992372,-0.05720605663197087,-0.012387100671003237,-0.007223397908608042,0.0003181529752871448,-0.01335598034213481,-0.023433685609973387,-0.006430643413436576,-0.0027560226629879114,-0.03720782659982724,-0.030992531382137534,-0.014733233710980786,-0.01801393785376515,-0.011948936450227321,-0.020343514025045084,-0.0001708093831549462,-0.0033324413677287,-0.027548029387016615,-0.03959227471668991,-0.031158646972538673,-0.03104595397352161,-0.005756073227243919,-0.058759946283022835,0.061928411494775126,0.0006810062855087118,-0.02935229246420923,-0.027197994290475758,-0.01632775051323876,0.010882987338207695,-0.021492415229896644,-0.008346409210917893,-0.005646473235459748,0.016047272236465737,-0.04785056986948044,0.0037758599192783127,-0.061734814916510006,-0.04400630123516602,-0.04328030852806963,-0.025044486227225216,-0.01584674780469375,-0.08203256621971255,0.0011797908601012264,-0.02384044249142181,-0.004231317044936844,-0.054605719780599804,0.00341897800946267,-0.018655290797920165,-0.032099627982086876,-4.040701115093359e-05,-0.024529231840088372,0.005107760711661413,0.015884840007277523,-0.004583078247082262,-0.04704012653316303,0.006393870712069205,-0.02390208037751873
2024-10-19 02:00:00,0.016895083146856615,0.015380091642475113,9.593959195330903e-05,0.005260497891756533,0.01305274515471222,0.03193979405017777,9.414943420837929e-05,0.06472026864582325,-0.004147555952437876,0.02201871056550253,0.015337791832137126,0.016917768347842088,-0.0012649451642591236,0.03124333669250512,0.04146465252403764,0.052525646393442926,0.01787654824417495,0.03441961537489302,0.01397549792517716,0.015661738456971053,-0.0006663833632880589,0.014972132207913269,-0.006284511348532917,0.005563308137638501,0.02785100742220159,0.03286051218844932,-0.0004140067264287728,0.00040202892880336627,0.014373809691255124,0.01790746662387943,0.01561787841191431,0.0161059253523399,0.06646779694409477,-0.005276234329767315,0.018295902673950204,0.0002826730287723844,0.011926117113320478,0.12832404671632514,0.005638851512901111,0.00788049869532026,0.02637820585831019,0.046628772726413414,0.007126169430169416,0.01789814423539693,0.002002733929612699,0.03948835088270397,0.0006940921522922139,-0.0012852296401353325,0.029495881353963638,0.036737954952782204,0.03934105330050475,0.01165099223405397,0.01733874768359378,0.10781697574975513,-0.013227203799677123,0.0018008762139103407,0.03579178547537265,0.028588728616524506,0.012569109654759991,0.013238322600308328,0.032131533810563884,0.00783799518034245,0.018574205049807446,0.01621064933792149,0.05260515609161165,0.003214896649634147,0.0029393191240314476,0.029312894826881264,0.059720866124997274,0.03052420790732535,0.0207031127109909,0.05687711121858596,0.011164008231761224,0.02886603621513606,0.01637482014437497,0.11678405375648127,0.0393927178277973,0.011344093521479026,0.0339931469089676,-0.0004661674163728424,0.00597057845872917,0.025094775434443273,0.0379228157749989,0.015635967513421445,0.019948166503392928,0.011616131366442461,0.03256542492584691
2024-10-20 02:00:00,-0.0011209701734079536,0.0025812957117505864,0.00020124731933690576,-0.004091110677809762,-0.0028930787838972183,0.029147161649432984,-9.204916359351056e-05,0.05411134548657959,-0.008281661397530171,0.002499504674573272,0.002599519560479102,0.0009054007293007871,0.0028678978226270857,-6.400564339992254e-05,-0.004247607896025185,-0.030047049343206345,0.0046413846629072,0.013492536671842137,0.03398223273027945,0.0027037880550129234,-0.002198940554992257,0.003317100740542811,-0.00920665964027445,0.02214666883557559,0.030477075365563655,0.004457953560858208,1.89846802811644e-05,0.0004331348504027499,0.0033791345092899494,0.001031850057439776,0.002852112622703684,-0.01849636233510743,0.00015391474922044068,0.0018721113749238238,-0.000527038459797291,-0.00028029904155402185,-0.029945412543340155,-0.017194333127380057,-0.0028908537976398696,-0.0023632247848976995,-0.01234684474104486,0.0035166641751793737,-0.0020023492651070063,0.027340568692162615,-0.0007739762409634254,-0.005243362510642169,0.0008520665869915511,-0.03249290441667252,0.0040544062336769215,-0.010109753872496907,-0.008420208321243794,0.026089377319729712,0.005514117997372114,-0.03360806223550761,0.00025838110530740366,-0.0001871721090113132,-0.001251374727514909,0.00235447663474031,0.005354882068019595,-0.025931160206344006,0.0055596304272436115,0.006604665614813321,-0.0025125833255619234,-0.004648347043366918,-0.016139063771995255,-0.000952406986507226,0.00947863019561046,-0.015249556534102426,0.05553628830409152,0.031238060001943957,-0.009483355784375758,-0.006709494468049582,0.005247965277787037,-0.010010870567957464,0.0019650562850592745,0.03754676799855616,-0.02398935388865442,0.013153106344421905,-0.0201545520550388,-4.845954356125226e-06,0.004869250137035319,0.0089292037240154,0.008560356480553866,0.0036407521021724065,0.0014761169188195478,0.0012404366669964695,-0.010672871187263677
2024-10-21 02:00:00,0.008392562707655538,0.035087010659073714,-0.0003677170404583485,0.004142358419616299,0.011166124277687928,0.043741973481066454,0.0020130726070652916,-0.020862756550818817,-0.0038439724301958522,0.037060539152889316,0.03552438153527038,0.008524854032129214,-0.00033966888329772793,0.027987835341154454,0.04571680517980625,0.029702984643498187,1.8129795967380957e-05,-0.004526871861540327,0.041764262448479084,0.0366364459931694,0.013220582215307974,0.016269426079335014,0.014832684824324982,-0.00904432974148428,0.02895196678078804,0.010640563755786259,0.0017522691943383517,0.00039356901686860013,0.03783630040260344,0.016455611927005176,0.03511393759644177,0.057479919867014395,0.011517724509724214,0.007685972060720969,0.007944271220889032,-0.00015844319526159278,0.026292973404209885,0.05294607574086596,0.0023272286516800023,0.02823890382508254,0.027532036159222173,0.03764986560552375,0.01740295948523163,0.01195093701187977,0.015341602168631008,0.0038574183820059282,0.00028847300259782216,0.07629306303688432,0.0474840351239858,0.02828591731658947,0.02541890542973846,0.04782270497529728,0.0052387686055404,0.023348849089058543,-0.0013677315436010362,-0.003206369493246486,0.05503705263421921,0.055436082267347864,0.03433655839991023,0.03789501449516619,0.07709540182584673,0.015893683361019928,0.009886647514794511,0.017018722671425346,0.035767832645459796,-0.0008700294987186163,0.008946694241987796,0.06551367323460067,0.062135594399996386,0.04400573417405185,0.03441935315112765,0.02759414061965093,0.027089843794146917,0.02208681233392662,0.03469648205417841,-0.016179436103150313,0.022852143162565675,0.02569439365671533,0.03697967196270624,8.771190209033719e-06,0.039779312424292,0.025114660038879633,-0.007423564030830554,0.034354148850566535,0.033365805452374,-0.00038441432192792835,0.06882888775935303
2024-10-22 02:00:00,-0.022736471831771854,-0.028154703811361204,-0.0008960265369122311,-0.0038009706194640502,-0.00974350891083997,-0.0011859427284003354,-0.002529495641738211,0.013285499002380963,0.009858355129814589,-0.009742596258007219,-0.028015285143630275,-0.021583344497512202,-0.0005641818384811703,-0.03897425914412744,-0.019970580743405297,-0.05249805196867563,-0.01754508850866765,-0.03160449224028883,-0.051614142708373945,-0.029074933243797396,-0.01457941120076578,-0.029753912005925143,-0.014186338974608081,-0.04654047329881539,-0.04085779972672987,0.004224457194716313,-0.0018941272810847343,-0.0003806745894668895,-0.031027251474392448,-0.05076790953317223,-0.02765157840381738,0.007531125673576167,-0.04155415319483036,-0.013266298956387867,-0.02183319792855043,-0.00022308021987749171,0.012276692765991637,-0.07196111146604123,-0.019162183013507583,0.012192148160931282,-0.03652422167364766,-0.043689012875359756,-0.021899261576169837,-0.03581176825725785,-0.03316571291595294,-0.03443950127018913,-0.00014997747068501432,-0.08722805508486164,-0.035147455648720016,-0.023848342866525374,-0.04822925941138445,0.04646639515629003,-0.02115275276387185,-0.04846924909929584,0.0037684370872084205,0.001002721054782496,-0.0311362087108652,-0.03499181655493133,-0.03542800179555461,-0.07477415270077548,-0.03689483338479371,-0.0018170840147821998,-0.023952804727578103,-0.011809808247300713,-0.049119735431237044,-0.008544096434847548,-0.03374031997325744,-0.047916332597820466,-0.005911615477773635,-0.001958610633574831,-0.018541133712412394,-0.028756395340872598,-0.024334690032593476,-0.028056806567840264,-0.027468759322161418,-0.06022648098174821,-0.04912389661953498,-0.024333017684724734,-0.05324536729498819,0.00016002085644739594,-0.02198181657967302,-0.041142127513088655,-0.03716323808789912,-0.0274633705172197,-0.005744645762779443,0.00027438005602653526,-0.050930742849276345
2024-10-23 02:00:00,-0.0006500469574240997,-0.01731855527121684,0.00035463643790811794,-0.020139343196971082,-0.009335409612558854,0.005020646584775967,0.0004562385951087933,-0.029042081187864777,0.011970295288555421,0.007692975411729863,-0.017625177504363654,-0.0022819985094147954,-0.00959396007540858,-0.0059720394564448664,0.021225068251981227,-0.038996337015508975,-0.003474031260850552,-0.01289879222583179,-0.007403019441406755,-0.017091946072308906,0.006485873111594209,0.0044854198174717475,-0.01854346908247051,-0.012574307856284772,-0.013084038992860036,0.002685499460190588,-0.00041955963572049004,0.0004522609559338697,-0.017294672685974843,0.013146216624165152,-0.017234331406768888,0.024588200583776088,-0.012725384862382394,-0.0031647307887305853,-0.002261773272277834,-0.00019743030077024049,0.02465833094401293,-0.006680257765523057,-0.007061023566403257,-0.020504395478815107,-0.021802635959003558,-0.004562345701165427,-0.004993532190228023,-0.019112314651457463,0.00533415375898505,-0.005085042541675633,0.0006172174230629768,-0.007106836768247304,-0.006433834134038863,0.048736666832263964,-0.008118217065159583,-0.021992177782836575,-0.0016367068294638187,-0.015633081235303936,-0.005234377480578867,-0.001005938768156689,-0.013951142946357908,-0.012302220087327953,-0.01226018762043235,0.02271430204740499,-0.01509602050915082,-0.001865881030828409,-7.775626280515091e-05,0.009993001857152128,-0.023624041378335625,0.00265277612436865,0.023634015259455632,-0.011070935669386772,0.02257807255306532,0.005019085973948734,-0.015327110064224825,-0.029948268488893537,-0.006493100601604573,-0.004731699117663135,-0.017427944729247025,0.01955437434254126,-0.008827210951681819,-0.0136938006485825,0.005908681623207235,0.00018568919219497104,-0.0006485715833273176,-0.014613680652350913,-0.016198067633848234,-0.01690865648930462,-0.011621985607024765,0.016320592393722633,-0.013862845198911455
2024-10-24 02:00:00,-0.009904521015685952,-0.03644171659547324,-0.0003011960274186265,-0.014456656112158961,-0.014728484122010221,0.024535144890395433,-0.0001085005182522858,0.002818794646755496,0.0006809008438497521,-0.03802847354511041,-0.03714957724374435,-0.011405573036319061,0.00787018292188435,-0.030320727408262527,-0.0526131022204267,0.022098837398728977,-0.006879211410946828,-0.02506826912051552,-0.021882433281494196,-0.03886510350523997,-0.0061865266913588846,-0.0159066992210104,-0.02500595467176847,0.0032553684257361493,-0.025732778079472274,0.01054073374237019,-0.0005382882544450185,-0.0006733553093826172,-0.0369434683726807,-0.0018264168079756837,-0.03730430816926733,-0.01774507415030846,-0.023985014177395403,-0.01817507775417526,-0.009424875432992752,0.0004614913507596796,-0.039755829032141365,-0.023635211715640203,-0.02354947944284347,-0.022315262452002993,-0.005078135285199181,0.026857080692031854,-0.017944621830042196,-0.021305377611219534,-0.024507771162943226,-0.019040215617327827,-0.0005401530218744899,-0.031166632631890345,-0.03628207912000425,-0.03620696702742887,-0.018926364721489675,-0.03374122092691911,-0.013272660887292287,-0.043462196354661864,-0.002926465093126218,0.0017832702228608444,-0.027874480856247774,-0.023774908163570863,-0.02989215288248115,0.034585566762482145,-0.03364298472454752,0.0057725603746703325,-0.011117779342377787,-0.028540972214385785,-0.02192714348545477,-0.0009753231636105975,-0.04328340112228102,0.013812075283087033,0.083617854858131,0.025409164208917367,-0.03512819296741598,-0.03778881689928015,-0.024736047510479753,-0.02865783202838812,-0.03733069876977935,-0.03018759378680358,-0.009101845587526247,-0.03052147548197337,0.01582745853710188,8.351415270957396e-05,-0.04888148137069803,-0.022834185871219326,-0.03761302193541083,-0.0378149146865262,-0.04045745320263716,-0.00871571124638204,-0.03752828005748177
2024-10-25 02:00:00,0.02294530500419234,0.004805739264826414,0.0007435369706390027,0.01179434132651136,0.016782920395133294,0.035368741567414874,-0.00011397549422242914,0.015893122542114613,0.027940419716691922,-0.01016342752079491,0.004963785331869586,0.02312748126841524,0.0007168194412694451,0.003172916229494449,0.021855194916086784,-0.022323558805421362,0.024174888980239118,0.021259942103654117,-0.004043671156978901,0.004697203577774811,0.011448561716805639,-0.0012580811901833355,0.05489156157984065,0.014706787004409971,-0.0009904736833715733,0.01967102447986191,-0.00011638292321802801,0.0008812409388951892,0.0034315595047935687,0.0036220824857116085,0.003013138860589404,0.02178265614821484,0.01727596861321512,0.013024735787209085,0.020581144127095108,0.0007376521770481315,0.025752238326102406,0.014937999571364546,0.01300586063678888,0.003958677963096235,0.01252516974367568,0.016336896041699855,0.0014683012699185927,0.012987105694816758,0.009574526162008823,-0.014261797011773547,0.001926798485806236,0.029619783504491348,0.030349393679043324,-0.013982405133157072,0.021528578862143544,0.04390429106193583,0.0249937151861519,0.06065687416389287,0.0009622790282619587,0.0018695671859723095,0.01115408654914507,0.00718416865216942,0.0013888160162649488,0.02401632335991466,0.0019986740977844253,0.018450078683302396,0.021845845967400024,0.01189455503584158,0.013171424878195559,0.0060510902528030375,-0.020632692645630835,-0.008127756651436946,-0.003821150867183931,0.03463207881398489,0.012607270959772654,0.04831462939382147,0.014387604592479786,0.012514392978696609,0.0035094863399771636,-0.0191731662685668,0.009132303171422995,0.011842817652178539,-0.03448306517612565,0.00038032137125876275,0.01815291763723792,-0.013577170644055947,0.01197650763239766,0.0034318399450423698,0.012332835464575753,0.007851651120940772,0.018637646674660946
2024-10-26 02:00:00,-0.023871719207186337,-0.045004029687943814,0.0005149145442318037,-0.05851721018408251,-0.03503649379203777,-0.07345141122821552,-0.0012248045848184397,-0.08163090009063212,-0.013567875548565311,-0.06492343158814418,-0.04480247053218955,-0.023237328915375777,-0.010876529100378729,-0.07904097344248018,-0.04688937115747149,-0.10473101336241064,-0.03636252493987724,-0.08536961779470376,-0.0736599248657187,-0.03732750854464295,-0.0017913659810893101,-0.07125891328489609,-0.05238966652310073,-0.03779433205190774,-0.05365545606489763,-0.03669924176248618,-0.000865651949793711,0.0002335285328574077,-0.04626002404759877,0.000676956099541659,-0.042858787056484604,-0.0831555222386754,-0.12728040861249434,-0.02147196284745978,-0.022265269949587108,0.002358914460025119,-0.1281935566127692,-0.11821673956442869,-0.016972607829390807,-0.017176349435916283,-0.12130299814750423,-0.07579770530791108,-0.05548632506834972,-0.039630703979291915,-0.04177812427453187,-0.06849354524978613,0.00258766483810291,-0.10373260894508918,-0.0739886166731436,-0.12449283607336903,-0.11942121383042825,-0.09247924373093719,-0.026030595186263827,-0.10366996101348958,0.004463967281314707,0.0002950785014659285,-0.08313988445691345,-0.06556324448706385,-0.09754632197084812,-0.1389262951647845,-0.09993339900417864,-0.02699584942451938,-0.026978744746079864,-0.026917866422411785,-0.10753484957648096,-0.014240261928018416,-0.07699576269709785,-0.0896854395154828,-0.10994172526489154,-0.0730853115171638,-0.04660240536617466,-0.11438612689331973,-0.046500681399834876,-0.07694833711800397,-0.030859614601036034,-0.13469801754234045,-0.08980799119098715,-0.07132897449370446,-0.1259873138457086,0.0031952684164093803,-0.060518625097422896,-0.06360318529737219,-0.11214838747815126,-0.03934713965250469,-0.11037843459226537,0.00031205752159357836,-0.07841790604481191
