date,price,volume,market_cap,daily_return
2024-10-17 02:00:00,0.9978353170151439,5447115045.704969,2890680685.7170596,
2024-10-18 02:00:00,0.9985148491379338,4779435473.084831,2818634101.423008,0.0006810062855087118
2024-10-19 02:00:00,1.0003130507789826,4855003283.95692,2759212073.4619074,0.0018008762139103407
2024-10-20 02:00:00,1.0001258200755967,1843322681.556498,2758348894.7126575,-0.0001871721090113132
2024-10-21 02:00:00,0.9969190471566982,2552994485.3882008,2749034346.1361656,-0.003206369493246486
2024-10-22 02:00:00,0.9979186788751959,4375673217.84307,2734626200.7703958,0.001002721054782496
2024-10-23 02:00:00,0.9969148337886476,3746731361.4327064,2678866801.279745,-0.001005938768156689
2024-10-24 02:00:00,0.9986926023264713,4426060458.711702,2635546349.7969084,0.0017832702228608444
2024-10-25 02:00:00,1.000559725244654,4092125696.111674,2628346354.1111736,0.0018695671859723095
2024-10-26 02:00:00,1.0008549689090065,5141142326.35606,2624755631.4127393,0.0002950785014659285
2024-10-27 02:00:00,0.9985990078559039,2883218521.631756,2623351813.972518,-0.0022540339241775564
2024-10-28 01:00:00,0.9979859193316157,2296637613.1207237,2620715350.36819,-0.0006139486615398537
2024-10-29 01:00:00,0.9993269642601508,5077689699.271181,2596844494.842187,0.0013437513521565858
2024-10-30 01:00:00,1.000679861726643,6135170493.929877,2579055506.8461866,0.0013538086280837636
2024-10-31 01:00:00,0.9975193909277313,5346228970.748944,2540507157.4396935,-0.0031583235755923145
2024-11-01 01:00:00,0.99634178543217,4955472526.657901,2529944768.28155,-0.0011805339387599423
2024-11-02 01:00:00,0.999502636028446,5793535870.175906,2475582252.899399,0.003172456121475431
2024-11-03 01:00:00,0.9989874623595575,2268743212.8528585,2476062638.6676054,-0.0005154300252129262
2024-11-04 01:00:00,0.999877831576661,4322296549.531057,2477564168.5104876,0.0008912716632103468
2024-11-05 01:00:00,0.9977868811355186,5892128867.067767,2433723480.7998185,-0.0020912059204725164
2024-11-06 01:00:00,0.9966932641797114,6204848780.881188,2361168394.9593477,-0.0010960426284244429
2024-11-07 01:00:00,1.0008420958213289,10673692349.25286,2356605917.249331,0.004162596247735184
2024-11-08 01:00:00,0.9996755640713862,8056471624.674769,2348917377.607669,-0.0011655502449517963
2024-11-09 01:00:00,1.0012015068164015,7876510860.678765,2349690984.3235636,0.001526437976337558
2024-11-10 01:00:00,0.9972941354968882,4625938272.682345,2341346759.481017,-0.0039026822202234968
2024-11-11 01:00:00,0.9989063185159335,9946135205.835114,2343270825.5711703,0.001616557203800273
2024-11-12 01:00:00,0.9959497655829619,15271828158.728695,2346537315.0403533,-0.0029597900004918465
2024-11-13 01:00:00,1.0019785306993205,16328262961.28055,2326556776.6846023,0.006053282328782661
2024-11-14 01:00:00,0.9972263769849151,12974474031.002707,2310839464.3203945,-0.004742769998363872
2024-11-15 01:00:00,1.002869133526661,9153277401.325956,2392830890.672595,0.0056584509515349435
2024-11-16 01:00:00,0.9996435477436774,7485398231.174394,2605336888.828362,-0.003216357623492372
2024-11-17 01:00:00,1.0008906960872022,4310307232.967497,2603518233.074776,0.0012475930508828448
2024-11-18 01:00:00,1.0017493973139417,6287939521.558511,2611461218.351097,0.0008579370655521501
2024-11-19 01:00:00,1.0020966708582097,7652043306.970289,2623106000.0969806,0.0003466670857992238
2024-11-20 01:00:00,0.9981618348277218,7572594685.283872,2463103127.859407,-0.00392660323591143
2024-11-21 01:00:00,0.9986258324591266,7897323137.758171,2318795882.249848,0.0004648521063570499
2024-11-22 01:00:00,0.9985992022107957,9626562870.060774,2264142922.8014364,-2.6666893109816847e-05
2024-11-23 01:00:00,1.0019650414369756,9040665446.298323,2226454872.4422216,0.003370560700157066
