date,open,high,low,close,volume,daily_return
2024-10-17 02:00:00,3087.7742246790262,3087.7742246790262,3087.7742246790262,3087.7742246790262,119178473.37073708,
2024-10-18 02:00:00,3074.5989636130334,3074.5989636130334,3074.5989636130334,3074.5989636130334,39732355.00345706,-0.004266912056163141
2024-10-19 02:00:00,3122.752528441215,3122.752528441215,3122.752528441215,3122.752528441215,92439633.04910116,0.015661738456971053
2024-10-20 02:00:00,3131.1957894263755,3131.1957894263755,3131.1957894263755,3131.1957894263755,85355723.8672944,0.0027037880550129234
2024-10-21 02:00:00,3245.9116748597344,3245.9116748597344,3245.9116748597344,3245.9116748597344,66070607.37838475,0.0366364459931694
2024-10-22 02:00:00,3151.537009597925,3151.537009597925,3151.537009597925,3151.537009597925,112417804.11788023,-0.029074933243797396
2024-10-23 02:00:00,3097.671108984992,3097.671108984992,3097.671108984992,3097.671108984992,87307973.85728459,-0.017091946072308906
2024-10-24 02:00:00,2977.2798007090987,2977.2798007090987,2977.2798007090987,2977.2798007090987,37923255.05387736,-0.03886510350523997
2024-10-25 02:00:00,2991.264690041026,2991.264690041026,2991.264690041026,2991.264690041026,132090163.46977389,0.004697203577774811
2024-10-26 02:00:00,2879.608231764231,2879.608231764231,2879.608231764231,2879.608231764231,56778532.48334206,-0.03732750854464295
2024-10-27 02:00:00,2935.096410693773,2935.096410693773,2935.096410693773,2935.096410693773,64533214.3143033,0.019269350016945408
2024-10-28 01:00:00,2967.7939522120655,2967.7939522120655,2967.7939522120655,2967.7939522120655,63032134.76977957,0.01114019335077443
2024-10-29 01:00:00,3036.4685546612177,3036.4685546612177,3036.4685546612177,3036.4685546612177,65652600.46290697,0.02313994959049137
2024-10-30 01:00:00,3117.7142081819793,3117.7142081819793,3117.7142081819793,3117.7142081819793,124867239.88555327,0.026756626014138307
2024-10-31 01:00:00,3147.192916558097,3147.192916558097,3147.192916558097,3147.192916558097,70842476.92188741,0.009455231110906626
2024-11-01 01:00:00,2982.7733370012966,2982.7733370012966,2982.7733370012966,2982.7733370012966,81627879.58021204,-0.05224324784532641
2024-11-02 01:00:00,2969.2474102103765,2969.2474102103765,2969.2474102103765,2969.2474102103765,93736830.92355426,-0.004534681406438423
2024-11-03 01:00:00,2945.6842315641725,2945.6842315641725,2945.6842315641725,2945.6842315641725,93716254.54592848,-0.007935741078758607
2024-11-04 01:00:00,2911.471306851977,2911.471306851977,2911.471306851977,2911.471306851977,49721493.79869658,-0.011614593426406916
2024-11-05 01:00:00,2836.466333196656,2836.466333196656,2836.466333196656,2836.466333196656,20264517.928402625,-0.02576187973372812
2024-11-06 01:00:00,2870.91247817848,2870.91247817848,2870.91247817848,2870.91247817848,68695040.14590159,0.012144034490620514
2024-11-07 01:00:00,3220.3708327981567,3220.3708327981567,3220.3708327981567,3220.3708327981567,80828590.69707438,0.12172379244434484
2024-11-08 01:00:00,3421.5453369706656,3421.5453369706656,3421.5453369706656,3421.5453369706656,119729526.28155762,0.062469359777957534
2024-11-09 01:00:00,3512.695901525209,3512.695901525209,3512.695901525209,3512.695901525209,235335224.4387627,0.02664017441757638
2024-11-10 01:00:00,3711.511250749942,3711.511250749942,3711.511250749942,3711.511250749942,47865903.38453991,0.05659907797267838
2024-11-11 01:00:00,3776.686239742405,3776.686239742405,3776.686239742405,3776.686239742405,89606738.0445168,0.017560229402320715
2024-11-12 01:00:00,3966.9514592874693,3966.9514592874693,3966.9514592874693,3966.9514592874693,87205301.81599419,0.050378879119712394
2024-11-13 01:00:00,3864.6185670721525,3864.6185670721525,3864.6185670721525,3864.6185670721525,108895852.53302398,-0.025796356034489376
2024-11-14 01:00:00,3767.5166940895992,3767.5166940895992,3767.5166940895992,3767.5166940895992,69023521.92347334,-0.02512586204752365
2024-11-15 01:00:00,3644.10841256329,3644.10841256329,3644.10841256329,3644.10841256329,82506438.33812179,-0.03275586853268875
2024-11-16 01:00:00,3666.028726391333,3666.028726391333,3666.028726391333,3666.028726391333,57282820.771572515,0.006015274889317634
2024-11-17 01:00:00,3727.97351253363,3727.97351253363,3727.97351253363,3727.97351253363,74530014.8970888,0.016896972382230313
2024-11-18 01:00:00,3643.5514504199696,3643.5514504199696,3643.5514504199696,3643.5514504199696,56535237.61987021,-0.022645563824375214
2024-11-19 01:00:00,3751.4125047653893,3751.4125047653893,3751.4125047653893,3751.4125047653893,106484898.1362003,0.029603274665707557
2024-11-20 01:00:00,3671.40500952024,3671.40500952024,3671.40500952024,3671.40500952024,82795494.30318598,-0.021327298755739688
2024-11-21 01:00:00,3642.8382390455977,3642.8382390455977,3642.8382390455977,3642.8382390455977,73539006.2967524,-0.007780882359904928
2024-11-22 01:00:00,3988.5551957062007,3988.5551957062007,3988.5551957062007,3988.5551957062007,164050516.5612964,0.09490318646462303
2024-11-23 01:00:00,3935.9322033622343,3935.9322033622343,3935.9322033622343,3935.9322033622343,32155206.56316902,-0.013193497334728299
2024-11-24 01:00:00,4032.831016852453,4032.831016852453,4032.831016852453,4032.831016852453,61180562.32826516,0.02461902504505642
2024-11-25 01:00:00,3993.3790481912083,3993.3790481912083,3993.3790481912083,3993.3790481912083,33704048.673322305,-0.009782698183083416
2024-11-26 01:00:00,4054.1570290352247,4054.1570290352247,4054.1570290352247,4054.1570290352247,56863676.31610385,0.015219687415234384
2024-11-27 01:00:00,3948.640768036055,3948.640768036055,3948.640768036055,3948.640768036055,77502512.53979816,-0.026026683289147257
2024-11-28 01:00:00,4340.136993777743,4340.136993777743,4340.136993777743,4340.136993777743,58570698.75703431,0.09914708598230049
2024-11-29 01:00:00,4242.734067811917,4242.734067811917,4242.734067811917,4242.734067811917,64172498.71988323,-0.02244236209720285
2024-11-30 01:00:00,4271.173651097514,4271.173651097514,4271.173651097514,4271.173651097514,69624869.0219304,0.006703126529036485
2024-12-01 01:00:00,4396.174177478121,4396.174177478121,4396.174177478121,4396.174177478121,95594352.62572889,0.02926608388972607
2024-12-02 01:00:00,4393.629450301974,4393.629450301974,4393.629450301974,4393.629450301974,82754209.61574166,-0.0005788503988726212
2024-12-03 01:00:00,4291.714586407809,4291.714586407809,4291.714586407809,4291.714586407809,120525323.49139266,-0.023196053524076943
2024-12-04 01:00:00,4283.323339774782,4283.323339774782,4283.323339774782,4283.323339774782,102619919.67364903,-0.00195522010238125
2024-12-05 01:00:00,4556.789361011727,4556.789361011727,4556.789361011727,4556.789361011727,129828826.12094419,0.06384435624963225
2024-12-06 01:00:00,4503.555650850865,4503.555650850865,4503.555650850865,4503.555650850865,124757467.4458247,-0.011682284596328696
2024-12-07 01:00:00,4755.64544118978,4755.64544118978,4755.64544118978,4755.64544118978,70209401.82236886,0.055975724490334056
2024-12-08 01:00:00,4742.244302221867,4742.244302221867,4742.244302221867,4742.244302221867,82207794.10671477,-0.002817943249478372
2024-12-09 01:00:00,4770.375935924121,4770.375935924121,4770.375935924121,4770.375935924121,91860708.28813124,0.005932135062943544
2024-12-10 01:00:00,4387.539185094304,4387.539185094304,4387.539185094304,4387.539185094304,107111753.07127814,-0.08025295196271642
2024-12-11 01:00:00,4320.974785993374,4320.974785993374,4320.974785993374,4320.974785993374,174716853.40574563,-0.015171237518987413
2024-12-12 01:00:00,4543.311260497452,4543.311260497452,4543.311260497452,4543.311260497452,109612952.24210823,0.051455165909505274
2024-12-13 01:00:00,4590.304061552643,4590.304061552643,4590.304061552643,4590.304061552643,220321794.9635358,0.010343293329642123
2024-12-14 01:00:00,4631.5795776708455,4631.5795776708455,4631.5795776708455,4631.5795776708455,128867070.84840824,0.008991891509740446
2024-12-15 01:00:00,4586.610178158464,4586.610178158464,4586.610178158464,4586.610178158464,97578448.59201244,-0.009709300846126423
2024-12-16 01:00:00,4655.258224728394,4655.258224728394,4655.258224728394,4655.258224728394,175816975.56872985,0.01496705494982642
2024-12-17 01:00:00,4750.6368878228395,4750.6368878228395,4750.6368878228395,4750.6368878228395,192865610.68582928,0.02048837217832533
2024-12-18 01:00:00,4596.391466824173,4596.391466824173,4596.391466824173,4596.391466824173,77316302.05451882,-0.03246836679815268
2024-12-19 01:00:00,4321.353302409122,4321.353302409122,4321.353302409122,4321.353302409122,63664560.967425995,-0.05983784592766328
2024-12-20 01:00:00,4079.020037455617,4079.020037455617,4079.020037455617,4079.020037455617,186597361.6849942,-0.05607809591000257
2024-12-21 01:00:00,4117.739957142381,4117.739957142381,4117.739957142381,4117.739957142381,201241812.88620558,0.009492456357462986
2024-12-22 01:00:00,3950.435428187143,3950.435428187143,3950.435428187143,3950.435428187143,60625154.11228741,-0.04063018323074097
2024-12-23 01:00:00,3887.8226944985854,3887.8226944985854,3887.8226944985854,3887.8226944985854,94922749.57527347,-0.015849577806487658
2024-12-24 01:00:00,4054.3388520381327,4054.3388520381327,4054.3388520381327,4054.3388520381327,90314671.35220626,0.04283018301610664
2024-12-25 01:00:00,4145.201942373256,4145.201942373256,4145.201942373256,4145.201942373256,111495522.60791859,0.02241132121688505
2024-12-26 01:00:00,4149.522328037285,4149.522328037285,4149.522328037285,4149.522328037285,103259606.4933996,0.0010422618063221645
2024-12-27 01:00:00,4003.785122331457,4003.785122331457,4003.785122331457,4003.785122331457,43071610.72000044,-0.03512144150210206
2024-12-28 01:00:00,3947.3412993485767,3947.3412993485767,3947.3412993485767,3947.3412993485767,70877125.13933258,-0.014097615445958889
2024-12-29 01:00:00,4034.2330903962547,4034.2330903962547,4034.2330903962547,4034.2330903962547,63055408.32409109,0.02201273831123185
2024-12-30 01:00:00,3968.456709386835,3968.456709386835,3968.456709386835,3968.456709386835,43106974.06347913,-0.01630455641395745
2024-12-31 01:00:00,3982.789012577715,3982.789012577715,3982.789012577715,3982.789012577715,71352109.64781734,0.003611555886946949
2025-01-01 01:00:00,3971.5212212582483,3971.5212212582483,3971.5212212582483,3971.5212212582483,55961855.02777677,-0.002829120820581399
2025-01-02 01:00:00,3984.555750942727,3984.555750942727,3984.555750942727,3984.555750942727,24829092.34968395,0.0032819992537642673
2025-01-03 01:00:00,4092.2534676495325,4092.2534676495325,4092.2534676495325,4092.2534676495325,53204566.43780329,0.02702878901401351
2025-01-04 01:00:00,4289.2643740660205,4289.2643740660205,4289.2643740660205,4289.2643740660205,45893946.212176,0.04814240075154608
2025-01-05 01:00:00,4341.599278613364,4341.599278613364,4341.599278613364,4341.599278613364,43936451.85612626,0.012201370674135514
2025-01-06 01:00:00,4325.768938923004,4325.768938923004,4325.768938923004,4325.768938923004,40149747.283151686,-0.003646200092288665
2025-01-07 01:00:00,4379.988070195336,4379.988070195336,4379.988070195336,4379.988070195336,12717339.121737788,0.012533986913741968
2025-01-08 01:00:00,4025.4941453400147,4025.4941453400147,4025.4941453400147,4025.4941453400147,43310765.28146731,-0.08093490648240786
2025-01-09 01:00:00,3938.0799804961207,3938.0799804961207,3938.0799804961207,3938.0799804961207,52183620.634736866,-0.021715138983641635
2025-01-10 01:00:00,3827.071960938149,3827.071960938149,3827.071960938149,3827.071960938149,56145214.748561114,-0.028188360852942074
2025-01-11 01:00:00,3887.5559416871915,3887.5559416871915,3887.5559416871915,3887.5559416871915,52520943.108531326,0.015804244437101156
2025-01-12 01:00:00,3912.7533434606075,3912.7533434606075,3912.7533434606075,3912.7533434606075,44198674.190840445,0.006481553487942993
2025-01-13 01:00:00,3862.3970787743638,3862.3970787743638,3862.3970787743638,3862.3970787743638,18172563.041490622,-0.012869777434451501
2025-01-14 01:00:00,3722.598921088814,3722.598921088814,3722.598921088814,3722.598921088814,87437898.87762643,-0.036194662235481734
2025-01-15 01:00:00,3840.965199446314,3840.965199446314,3840.965199446314,3840.965199446314,45343160.10823586,0.03179667776911055
2025-01-16 01:00:00,4095.8885477364684,4095.8885477364684,4095.8885477364684,4095.8885477364684,63600594.63660359,0.06636960634970146
2025-01-17 01:00:00,3919.8036543358353,3919.8036543358353,3919.8036543358353,3919.8036543358353,51080300.50503872,-0.04299064570444522
2025-01-18 01:00:00,4154.497007805485,4154.497007805485,4154.497007805485,4154.497007805485,43389229.10803,0.05987375240340076
2025-01-19 01:00:00,3903.1784460899826,3903.1784460899826,3903.1784460899826,3903.1784460899826,85659095.45538458,-0.060493138217051046
2025-01-20 01:00:00,3859.2727882321865,3859.2727882321865,3859.2727882321865,3859.2727882321865,70676020.47998117,-0.011248693459500636
