date,price,volume,market_cap,daily_return
2024-10-17 02:00:00,0.5479583804429464,1323767637.0882344,31018277725.845608,
2024-10-18 02:00:00,0.5437042949601256,1540201676.826673,30820760554.066605,-0.007763519337694924
2024-10-19 02:00:00,0.5465644502575023,1179631857.7752745,31001905885.914104,0.005260497891756533
2024-10-20 02:00:00,0.5443283945989427,607926219.2223777,30867246079.877224,-0.004091110677809762
2024-10-21 02:00:00,0.5465831979073458,716137205.8632469,30973256934.50095,0.004142358419616299
2024-10-22 02:00:00,0.5445056512310072,1687139598.4189222,30875972291.16193,-0.0038009706194640502
2024-10-23 02:00:00,0.5335396650481757,1413784341.5111709,30253863576.152824,-0.020139343196971082
2024-10-24 02:00:00,0.5258264655883778,1131889382.0732894,29817145765.75719,-0.014456656112158961
2024-10-25 02:00:00,0.5320282424020402,1105162964.2092311,30184555551.536434,0.01179434132651136
2024-10-26 02:00:00,0.500895433917532,1539105236.2092319,28440409038.961575,-0.05851721018408251
2024-10-27 02:00:00,0.5124799627206477,746298139.3435653,29112702064.221813,0.023127639061335525
2024-10-28 01:00:00,0.51635641669338,515723360.5019684,29334461123.41089,0.007564108364652933
2024-10-29 01:00:00,0.5191002715669417,883022544.7410569,29485957976.542343,0.0053138777496613
2024-10-30 01:00:00,0.528517656350638,1258508083.114544,29961006346.77696,0.018141745052972613
2024-10-31 01:00:00,0.5226520345867254,981528954.6185482,29701886227.67498,-0.011098251294789474
2024-11-01 01:00:00,0.5091122552105335,1131354676.4350793,28963392418.661438,-0.025905915370439847
2024-11-02 01:00:00,0.5131424762844533,1355947931.230893,29166533751.235336,0.007916173756715494
2024-11-03 01:00:00,0.5097643435439516,498091504.1066253,28985111559.766685,-0.0065832257055817855
2024-11-04 01:00:00,0.5030000429314513,949812735.3091639,28618008472.118652,-0.013269465976129213
2024-11-05 01:00:00,0.5028741495746917,1127632654.5137217,28588507586.622833,-0.0002502849821361952
2024-11-06 01:00:00,0.5128033591125852,1210224258.0575829,29164852946.820103,0.019744919372553182
2024-11-07 01:00:00,0.5424824356184882,2317119597.7454667,30863600008.502956,0.05787613512763068
2024-11-08 01:00:00,0.5543554525216197,2234023598.9642086,31525433833.759197,0.021886454055595195
2024-11-09 01:00:00,0.5540941347726905,1737713572.24308,31512175151.99012,-0.0004713902384119173
2024-11-10 01:00:00,0.5574298820177034,1440484763.4288023,31836113890.61354,0.0060201814740039605
2024-11-11 01:00:00,0.5894389337521334,4261955471.851764,33489525846.208927,0.057422561593878596
2024-11-12 01:00:00,0.6193846945256621,4422503003.126635,35253524705.02781,0.050803839140563634
2024-11-13 01:00:00,0.7125696384831737,12912751557.030237,40525483376.80065,0.15044760514929179
2024-11-14 01:00:00,0.6911785818007724,7120857884.644116,39323944238.49297,-0.030019601632109705
2024-11-15 01:00:00,0.7740480569596668,10551122422.101799,43890734442.8388,0.1198958957075742
2024-11-16 01:00:00,0.8907551084456163,13116899767.153698,50684897337.31935,0.15077494276564107
2024-11-17 01:00:00,1.1228963632747573,25751173599.94672,63977542700.94049,0.26061175807819015
2024-11-18 01:00:00,1.0602237280952598,13225025169.216898,60359853822.81238,-0.055813374438868246
2024-11-19 01:00:00,1.1193660942144246,10836262760.734638,63688503912.77327,0.055782911240268795
2024-11-20 01:00:00,1.1012126123074732,5476363653.953676,62700374445.7609,-0.016217644969576783
2024-11-21 01:00:00,1.107063129231089,7141998955.816309,63050379292.97722,0.005312795057220265
2024-11-22 01:00:00,1.2323909552423495,11144862558.116425,69932142127.89014,0.11320747905162998
2024-11-23 01:00:00,1.4608507832127549,17433244692.12234,83112386522.4217,0.18537934492182218
2024-11-24 01:00:00,1.4647330527827664,17125117613.056425,83300744233.09833,0.00265754012293673
2024-11-25 01:00:00,1.4316792853395408,13367222473.504513,81614292718.7067,-0.022566410569099027
2024-11-26 01:00:00,1.413864313999175,12629382786.491205,80506265953.6803,-0.012443409304578212
2024-11-27 01:00:00,1.3995450660087485,10442232771.880827,79759951140.23747,-0.010127738460223079
2024-11-28 01:00:00,1.4723732146032762,8681413551.471949,83883091379.35777,0.05203701571555719
2024-11-29 01:00:00,1.5321753824792639,6394089240.385964,87107084090.89493,0.04061617481414248
2024-11-30 01:00:00,1.8089606822663937,14120989557.306025,103191548907.76518,0.1806485751906901
2024-12-01 01:00:00,1.9394127481300492,18118226774.28636,110604358349.34161,0.07211437326554604
2024-12-02 01:00:00,2.286339588570724,18435365983.17054,130208395250.7976,0.17888241725500476
2024-12-03 01:00:00,2.7088474745217135,53820003124.51403,154571837988.4362,0.1847966452853642
2024-12-04 01:00:00,2.5319240970814882,37957094663.228096,144192803084.12503,-0.06531315591013986
2024-12-05 01:00:00,2.3476333135494314,24079777836.582573,133851646266.63329,-0.0727868516060518
2024-12-06 01:00:00,2.254523485462072,22923661364.318054,128679678709.415,-0.03966114620625516
2024-12-07 01:00:00,2.4172260514832065,12689093602.056667,137876201991.56064,0.07216716395739287
2024-12-08 01:00:00,2.5927269695998327,13898192078.521193,148089387443.7888,0.0726042638870863
2024-12-09 01:00:00,2.6181421664576834,10399952121.56792,149556382944.37164,0.009802496427833818
2024-12-10 01:00:00,2.2158470487122726,20516080397.568897,126541301099.97853,-0.15365671234336042
2024-12-11 01:00:00,2.353484807585262,29173861101.339516,134366804425.19778,0.0621151892920484
2024-12-12 01:00:00,2.4008764282936887,15899075206.770046,137137516260.63844,0.02013678633305127
2024-12-13 01:00:00,2.342883102571944,11764450479.740368,134039705285.1272,-0.024155064808129678
2024-12-14 01:00:00,2.420254114567228,10210708750.872633,138341252309.82007,0.03302384652070289
2024-12-15 01:00:00,2.3977637797048517,8261437423.651819,137201303559.24551,-0.00929255102884019
2024-12-16 01:00:00,2.4558394900030756,6560100595.864213,140694946111.10138,0.024220780541347908
2024-12-17 01:00:00,2.4936338652184777,13981664984.767004,142688879208.51086,0.015389595032269332
2024-12-18 01:00:00,2.5561912510090092,14678437514.774538,146207554966.0596,0.025086836789911304
2024-12-19 01:00:00,2.2976668809594236,19736815651.813995,131273275335.39302,-0.10113655226209617
2024-12-20 01:00:00,2.255279457563669,21062431962.10383,129714340650.10556,-0.01844802819199587
2024-12-21 01:00:00,2.273996883525255,24697654647.91057,129981103119.06401,0.008299382100436459
2024-12-22 01:00:00,2.236596962769888,13839484154.079449,127675851842.47113,-0.01644677748959278
2024-12-23 01:00:00,2.1983060900755347,10514832661.665255,126002620224.90738,-0.017120148749076525
2024-12-24 01:00:00,2.2548840492056637,9514499269.525232,129118625050.65549,0.025737070640688087
2024-12-25 01:00:00,2.3273593261078007,5432535821.124748,133008444957.98181,0.03214146506897686
2024-12-26 01:00:00,2.2971897897775637,3322151976.469681,131574173973.22885,-0.012962990283366116
2024-12-27 01:00:00,2.154071423410433,4873873373.23111,123818838011.45384,-0.06230149855445288
2024-12-28 01:00:00,2.14158677198617,4902016228.946082,122935306457.48709,-0.0057958391205510384
2024-12-29 01:00:00,2.180869510101245,2525595970.0449395,125229822421.2995,0.0183428188056296
2024-12-30 01:00:00,2.095671915727654,2675953522.389836,120314515334.02428,-0.0390658835748664
2024-12-31 01:00:00,2.056730467743344,6059015353.124691,117950842451.00076,-0.018581843699894574
2025-01-01 01:00:00,2.079333460354608,4128284760.622494,119440097047.7968,0.010989768939468236
2025-01-02 01:00:00,2.315149796797427,6878704641.749808,132989230251.90656,0.11340958097341591
2025-01-03 01:00:00,2.40463192614464,7459376387.38519,138114900580.5372,0.03865068665146176
2025-01-04 01:00:00,2.4548598712183725,5864224741.784014,140904684872.33817,0.02088799725547319
2025-01-05 01:00:00,2.4239342995923985,4561813417.310058,139171492627.42844,-0.012597693248627362
2025-01-06 01:00:00,2.403897929295378,4325348371.227318,138016718840.73596,-0.008266053374627158
2025-01-07 01:00:00,2.4191703139906173,4601519396.54358,138948192568.01584,0.006353175194803606
2025-01-08 01:00:00,2.277173382256464,6652119689.816548,130820594444.53995,-0.05869654191478468
2025-01-09 01:00:00,2.3749601881392275,7697257372.31326,136415155142.45451,0.042942187294436884
2025-01-10 01:00:00,2.2766790697699415,5639756658.075597,131013170943.18855,-0.04138221720941304
2025-01-11 01:00:00,2.34255697398572,4846732925.585662,134623347999.18698,0.02893596426941092
2025-01-12 01:00:00,2.5750017025465097,6968218335.110517,148073207239.45142,0.09922692644922049
2025-01-13 01:00:00,2.506265236852104,4880658835.456561,143972439143.77383,-0.026693755435745814
2025-01-14 01:00:00,2.521790688596697,9352507594.244612,144973001160.1348,0.006194656302256796
2025-01-15 01:00:00,2.665683799958985,7423364604.740665,153183275031.40637,0.05705989478546303
2025-01-16 01:00:00,3.1717669545860816,23417331296.55123,182346998821.3068,0.18985115737841207
2025-01-17 01:00:00,3.2435591355149156,24889336467.66615,186758698075.1875,0.02263475909698509
2025-01-18 01:00:00,3.3071606262102122,13491956428.691526,190386076856.00772,0.019608549756007454
2025-01-19 01:00:00,3.2791397325625398,10204987556.110008,188798080040.87268,-0.008472794888037427
2025-01-20 01:00:00,2.9594983276278826,13089511624.10229,171067792033.8191,-0.09747721384378705
2025-01-21 01:00:00,3.0942466604471988,18183898272.877342,178304533111.39474,0.04553080215028227
2025-01-22 01:00:00,3.17189708695212,9483639114.30823,182080583719.03888,0.0250950990745189
2025-01-23 01:00:00,3.165211637985352,7359947674.323075,182211918798.90054,-0.0021077130762752194
2025-01-24 01:00:00,3.1221750787983638,7860588482.871526,179846211928.48206,-0.013596739842136052
2025-01-25 01:00:00,3.1030936929352904,6165183598.347699,178687952164.23227,-0.006111568179711813
2025-01-26 01:00:00,3.1112088914665423,3013156759.4045396,179333230200.2371,0.002615196102434103
2025-01-27 01:00:00,3.0173114670832017,3093938754.203019,174315205302.41763,-0.03018036642955202
2025-01-28 01:00:00,3.050802421938607,14811833894.587118,175549811985.1664,0.011099601489859001
2025-01-29 01:00:00,3.0611147556516607,8515976594.593953,176293961831.06848,0.003380203725713793
2025-01-30 01:00:00,3.0691756838533526,6362709455.940402,177065119441.67078,0.0026333309415496053
2025-01-31 01:00:00,3.1319365812312867,4444654575.269272,180743899111.4196,0.020448779686387253
2025-02-01 01:00:00,3.0378089439522897,4079932391.7375703,175326105898.6084,-0.030054132591021965
2025-02-02 01:00:00,2.8808649918084224,4285675849.353482,166457043070.02295,-0.05166353613393415
2025-02-03 01:00:00,2.5701343337873217,13660382309.418026,147851780048.77136,-0.1078601943876738
2025-02-04 01:00:00,2.692671869551836,31670736568.02988,155372328311.50732,0.0476774829057065
2025-02-05 01:00:00,2.5396358959727894,12051077026.669235,146391101372.16553,-0.056834245312080256
2025-02-06 01:00:00,2.382739358632423,6660157683.363499,137388137146.75491,-0.061779146211141556
2025-02-07 01:00:00,2.3220918869431886,6304942916.816331,134102194064.824,-0.025452834977319094
2025-02-08 01:00:00,2.392435922501591,7913782642.824578,137991646571.74292,0.030293390177166257
2025-02-09 01:00:00,2.4256391631678023,3450039945.4201026,140105845431.88702,0.01387842422608876
2025-02-10 01:00:00,2.3984218500627317,4110259067.581117,138409786399.36917,-0.011220676808963548
2025-02-11 01:00:00,2.4205102148292257,4147958037.3114934,139801386331.32983,0.009209541168046176
2025-02-12 01:00:00,2.415999707081464,4814243274.422465,139710665798.44403,-0.0018634533001051778
2025-02-13 01:00:00,2.471858085297504,4845109298.913685,142635962453.91898,0.023120192462074973
2025-02-14 01:00:00,2.5469915483007073,4437008065.063592,147228408835.623,0.030395540686616984
2025-02-15 01:00:00,2.7396888464817004,7692468675.335378,158349869676.88498,0.0756568267019011
2025-02-16 01:00:00,2.761982091436805,3946216492.011967,159697712640.8593,0.00813714483808381
2025-02-17 01:00:00,2.7251894289423855,2966410173.436753,157590298702.77087,-0.01332110827528199
2025-02-18 01:00:00,2.657177556541445,4243544437.8198156,153528550403.44104,-0.024956750411047723
2025-02-19 01:00:00,2.5598643991689105,4627790087.108664,147965082000.5594,-0.03662275301587148
2025-02-20 01:00:00,2.735199200390807,4421689360.016513,158268061805.8835,0.06849378477970203
2025-02-21 01:00:00,2.692229831317779,3770413761.6316905,155803376373.91476,-0.015709776848022217
2025-02-22 01:00:00,2.5717797656907977,5146660908.7574835,148872353458.57578,-0.04473988967280107
2025-02-23 01:00:00,2.575864230459674,2039899166.1574712,149186293144.36478,0.00158818605829536
2025-02-24 01:00:00,2.5798851271909053,2072248429.8119543,149332625214.34015,0.0015609893889918514
2025-02-25 01:00:00,2.276184020826259,7132791349.200123,131520287326.65497,-0.11771884847265646
2025-02-26 01:00:00,2.3223450440589835,11111605787.309338,134627197923.42966,0.020280004960217424
2025-02-27 01:00:00,2.189561722001525,5936591863.896251,126766064785.14323,-0.05717639693427312
2025-02-28 01:00:00,2.198289525306682,4202173606.0705705,127370369245.55621,0.00398609603805955
2025-03-01 01:00:00,2.1465990447641925,7266804533.901892,124392769084.65245,-0.02351395480323648
2025-03-02 01:00:00,2.1894731626978965,2722347817.663738,126879303287.73642,0.019973044355106273
2025-03-03 01:00:00,2.9400745785854188,14741402315.716309,169870381405.5461,0.34282284372128213
2025-03-04 01:00:00,2.388920229250619,12094018756.991077,138435194914.58316,-0.1874627104187203
2025-03-05 01:00:00,2.457837324155463,9500571374.26868,142402404085.68878,0.028848638000132265
2025-03-06 01:00:00,2.499863067769013,5198767002.65725,144939887560.6096,0.017098667678500767
2025-03-07 01:00:00,2.5997307467157778,5916822614.47232,150505175945.87762,0.03994925971520957
2025-03-08 01:00:00,2.380727791456965,8328229777.709091,138185297003.6274,-0.08424062974039814
2025-03-09 01:00:00,2.3242332249590425,3009552907.467017,134862079473.84915,-0.02372995631867214
2025-03-10 01:00:00,2.1362635270101267,5104105960.491239,124005386868.27167,-0.08087385376406375
2025-03-11 01:00:00,2.029057833175655,6907399289.102193,118387557436.81892,-0.05018374019824923
2025-03-12 01:00:00,2.169350707525431,6722860049.514889,125957593301.54716,0.0691418805595132
2025-03-13 01:00:00,2.2417249293681443,5394933491.485324,129987896211.968,0.03336215835994105
2025-03-14 01:00:00,2.2504187411894,4700482638.06465,130684530591.66603,0.003878179569384521
2025-03-15 01:00:00,2.3564128660327603,3738755688.1164246,136928855738.28758,0.04709973433092718
2025-03-16 01:00:00,2.392285579817487,2903593748.7332563,138962507103.3046,0.015223441656521786
2025-03-17 01:00:00,2.3009096388651695,3149719385.5106583,133729450717.8674,-0.03819608399733321
2025-03-18 01:00:00,2.3408005213311123,2955610989.2377267,136034346384.5807,0.01733700524007431
2025-03-19 01:00:00,2.2893484606821164,2950644595.364279,133056596229.87404,-0.021980540494641265
2025-03-20 01:00:00,2.5520572493716633,9834502912.85249,148446009880.021,0.1147526439078097
2025-03-21 01:00:00,2.4346891248225995,4258912106.63044,141749550828.59042,-0.04598961272438573
2025-03-22 01:00:00,2.381259233831182,3380818952.23797,138510356756.64886,-0.021945262106229046
2025-03-23 01:00:00,2.3671814913704625,1482324406.8968267,137633684733.8346,-0.005911889919716917
2025-03-24 01:00:00,2.4358937819105337,2036803299.3463094,141666982426.27832,0.029027047900873404
