date,open,high,low,close,volume,daily_return
2024-10-17 02:00:00,67633.21429589223,67633.21429589223,67633.21429589223,67633.21429589223,4242429.0357122095,
2024-10-18 02:00:00,67251.32516154237,67251.32516154237,67251.32516154237,67251.32516154237,10109937.882486211,-0.005646473235459748
2024-10-19 02:00:00,68500.46506496413,68500.46506496413,68500.46506496413,68500.46506496413,2166346.9694547555,0.018574205049807446
2024-10-20 02:00:00,68328.35193864866,68328.35193864866,68328.35193864866,68328.35193864866,2908140.8222654387,-0.0025125833255619234
2024-10-21 02:00:00,69003.8902695329,69003.8902695329,69003.8902695329,69003.8902695329,6781611.459449097,0.009886647514794511
2024-10-22 02:00:00,67351.05356046355,67351.05356046355,67351.05356046355,67351.05356046355,4117187.8945265054,-0.023952804727578103
2024-10-23 02:00:00,67345.8165942427,67345.8165942427,67345.8165942427,67345.8165942427,2637907.215334911,-7.775626280515091e-05
2024-10-24 02:00:00,66597.08066571566,66597.08066571566,66597.08066571566,66597.08066571566,2628257.700024056,-0.011117779342377787
2024-10-25 02:00:00,68051.9502318174,68051.9502318174,68051.9502318174,68051.9502318174,4270116.835838147,0.021845845967400024
2024-10-26 02:00:00,66215.99403704028,66215.99403704028,66215.99403704028,66215.99403704028,6249803.883428988,-0.026978744746079864
2024-10-27 02:00:00,67028.92866730962,67028.92866730962,67028.92866730962,67028.92866730962,3142252.696239683,0.012277013161119399
2024-10-28 01:00:00,67910.60368049107,67910.60368049107,67910.60368049107,67910.60368049107,6930104.821911139,0.013153649188659022
2024-10-29 01:00:00,69667.33129576118,69667.33129576118,69667.33129576118,69667.33129576118,9264881.66181012,0.025868237360033408
2024-10-30 01:00:00,72644.12111024474,72644.12111024474,72644.12111024474,72644.12111024474,9485344.195037965,0.04272863276255112
2024-10-31 01:00:00,72241.25267227479,72241.25267227479,72241.25267227479,72241.25267227479,8607745.531672616,-0.0055457817069403115
2024-11-01 01:00:00,70289.81826445692,70289.81826445692,70289.81826445692,70289.81826445692,4518664.856347914,-0.02701274321294822
2024-11-02 01:00:00,69399.73469224387,69399.73469224387,69399.73469224387,69399.73469224387,3997372.113376766,-0.012663051266745495
2024-11-03 01:00:00,69164.70678427046,69164.70678427046,69164.70678427046,69164.70678427046,3585501.5423572087,-0.003386582225647694
2024-11-04 01:00:00,68685.29494249048,68685.29494249048,68685.29494249048,68685.29494249048,4130983.0724717816,-0.006931451950997092
2024-11-05 01:00:00,67677.45228779937,67677.45228779937,67677.45228779937,67677.45228779937,9402318.61682713,-0.014673339548661235
2024-11-06 01:00:00,69236.76098712353,69236.76098712353,69236.76098712353,69236.76098712353,7783157.627923471,0.02304029845410227
2024-11-07 01:00:00,75594.4902350367,75594.4902350367,75594.4902350367,75594.4902350367,12857268.992504315,0.09182591960209652
2024-11-08 01:00:00,75902.18598349817,75902.18598349817,75902.18598349817,75902.18598349817,12046859.152597385,0.004070346231647148
2024-11-09 01:00:00,76204.55265232902,76204.55265232902,76204.55265232902,76204.55265232902,11846379.945515519,0.003983635845436373
2024-11-10 01:00:00,76626.9727506499,76626.9727506499,76626.9727506499,76626.9727506499,12614781.637759902,0.005543239657191057
2024-11-11 01:00:00,80307.9448367671,80307.9448367671,80307.9448367671,80307.9448367671,18542277.820588585,0.04803755066894477
2024-11-12 01:00:00,88273.4784413264,88273.4784413264,88273.4784413264,88273.4784413264,27511574.54677121,0.09918736708740261
2024-11-13 01:00:00,87797.00011278196,87797.00011278196,87797.00011278196,87797.00011278196,38469565.88802687,-0.005397751815808927
2024-11-14 01:00:00,89979.9667362943,89979.9667362943,89979.9667362943,89979.9667362943,14973034.526481424,0.024863795126350174
2024-11-15 01:00:00,86857.93050823826,86857.93050823826,86857.93050823826,86857.93050823826,21669639.299683616,-0.03469701469445785
2024-11-16 01:00:00,90819.10259720476,90819.10259720476,90819.10259720476,90819.10259720476,11854464.21642707,0.04560518614464093
2024-11-17 01:00:00,90378.8722365679,90378.8722365679,90378.8722365679,90378.8722365679,11228743.010851406,-0.0048473322026683086
2024-11-18 01:00:00,89586.38030982617,89586.38030982617,89586.38030982617,89586.38030982617,19226513.819018103,-0.008768552949713349
2024-11-19 01:00:00,90384.62170316957,90384.62170316957,90384.62170316957,90384.62170316957,9149584.120434366,0.008910298536259242
2024-11-20 01:00:00,92151.34535798345,92151.34535798345,92151.34535798345,92151.34535798345,12401698.96692222,0.019546728431479643
2024-11-21 01:00:00,94359.6638486815,94359.6638486815,94359.6638486815,94359.6638486815,13790181.656634731,0.023964039614607247
2024-11-22 01:00:00,98247.55549199722,98247.55549199722,98247.55549199722,98247.55549199722,11725057.627021749,0.04120289840742197
2024-11-23 01:00:00,98111.95164340783,98111.95164340783,98111.95164340783,98111.95164340783,119475147.04469557,-0.0013802261838508079
2024-11-24 01:00:00,97411.74371869589,97411.74371869589,97411.74371869589,97411.74371869589,51780832.589556664,-0.0071368259726081185
