date,open,high,low,close,volume,daily_return
2024-10-17 02:00:00,2741.3481937400993,2741.3481937400993,2741.3481937400993,2741.3481937400993,29673824.491050407,
2024-10-18 02:00:00,2733.6263378265553,2733.6263378265553,2733.6263378265553,2733.6263378265553,16266333.466838414,-0.0028168096016321087
2024-10-19 02:00:00,2776.319781594337,2776.319781594337,2776.319781594337,2776.319781594337,23482207.38628922,0.01561787841191431
2024-10-20 02:00:00,2784.2381582880844,2784.2381582880844,2784.2381582880844,2784.2381582880844,24139946.04358683,0.002852112622703684
2024-10-21 02:00:00,2882.003723231844,2882.003723231844,2882.003723231844,2882.003723231844,11814080.938769752,0.03511393759644177
2024-10-22 02:00:00,2802.3117713188053,2802.3117713188053,2802.3117713188053,2802.3117713188053,36880805.895073995,-0.02765157840381738
2024-10-23 02:00:00,2754.0158015468073,2754.0158015468073,2754.0158015468073,2754.0158015468073,227303452.96245643,-0.017234331406768888
2024-10-24 02:00:00,2651.2791473828734,2651.2791473828734,2651.2791473828734,2651.2791473828734,16967593.405846104,-0.03730430816926733
2024-10-25 02:00:00,2659.2678196121233,2659.2678196121233,2659.2678196121233,2659.2678196121233,85653246.97874786,0.003013138860589404
2024-10-26 02:00:00,2545.294826405205,2545.294826405205,2545.294826405205,2545.294826405205,24886654.31634527,-0.042858787056484604
2024-10-27 02:00:00,2606.7019451170895,2606.7019451170895,2606.7019451170895,2606.7019451170895,16203143.490864104,0.02412573902042281
2024-10-28 01:00:00,2635.5423760185026,2635.5423760185026,2635.5423760185026,2635.5423760185026,16259846.561325105,0.01106395418756545
2024-10-29 01:00:00,2696.6803408942606,2696.6803408942606,2696.6803408942606,2696.6803408942606,10517147.318263384,0.023197488847862324
2024-10-30 01:00:00,2775.362711013116,2775.362711013116,2775.362711013116,2775.362711013116,238162773.226436,0.02917749238783096
2024-10-31 01:00:00,2795.5047859147858,2795.5047859147858,2795.5047859147858,2795.5047859147858,36449716.179533064,0.007257456771953663
2024-11-01 01:00:00,2651.1536185463237,2651.1536185463237,2651.1536185463237,2651.1536185463237,18335370.294079773,-0.051636887940875176
2024-11-02 01:00:00,2644.066325835937,2644.066325835937,2644.066325835937,2644.066325835937,35747762.148612656,-0.0026732863236620386
2024-11-03 01:00:00,2618.8806985137826,2618.8806985137826,2618.8806985137826,2618.8806985137826,15108587.262817344,-0.009525338708813114
2024-11-04 01:00:00,2582.9776766547106,2582.9776766547106,2582.9776766547106,2582.9776766547106,23615296.822419427,-0.013709300266883884
2024-11-05 01:00:00,2521.1548829684684,2521.1548829684684,2521.1548829684684,2521.1548829684684,21923052.461219057,-0.02393469918265445
2024-11-06 01:00:00,2554.8074758949438,2554.8074758949438,2554.8074758949438,2554.8074758949438,27984251.509705834,0.013348086289269201
2024-11-07 01:00:00,2859.760627128472,2859.760627128472,2859.760627128472,2859.760627128472,25370734.562843874,0.11936443513290729
2024-11-08 01:00:00,3042.474094936542,3042.474094936542,3042.474094936542,3042.474094936542,26910018.180505157,0.06389117539237366
2024-11-09 01:00:00,3111.3360931676434,3111.3360931676434,3111.3360931676434,3111.3360931676434,17155121.568547327,0.022633552852826533
